日期,求和项:收盘
2016年8月25日,6925.74
2016年8月26日,6942.08
2016年8月29日,6961.59
2016年8月30日,6966.58
2016年8月31日,6961.14
2016年9月1日,6912.75
2016年9月2日,6872.16
2016年9月5日,6884.97
2016年9月6日,7005.39
2016年9月7日,6986.07
2016年9月8日,6988.12
2016年9月9日,6935.74
2016年9月12日,6731.84
2016年9月13日,6774.01
2016年9月14日,6726.92
2016年9月19日,6783.6
2016年9月20日,6778.18
2016年9月21日,6797.08
2016年9月22日,6829.12
2016年9月23日,6822.03
2016年9月26日,6667.08
2016年9月27日,6709.88
2016年9月28日,6704.23
2016年9月29日,6749.42
2016年9月30日,6783.59
2016年10月10日,6910.22
2016年10月11日,6946.77
2016年10月12日,6947.61
2016年10月13日,6952.04
2016年10月14日,6931.37
2016年10月17日,6858.68
2016年10月18日,6958.97
2016年10月19日,6930.13
2016年10月20日,6973.23
2016年10月21日,6948.87
2016年10月24日,7004.89
2016年10月25日,7019.31
2016年10月26日,6983.41
2016年10月27日,6973.34
2016年10月28日,6911.97
2016年10月31日,6900.73
2016年11月1日,6953.89
2016年11月2日,6894.83
2016年11月3日,6926.24
2016年11月4日,6895.16
2016年11月7日,6882.82
2016年11月8日,6928.48
2016年11月9日,6852
2016年11月10日,6924.45
2016年11月11日,6941.25
2016年11月14日,6947.36
2016年11月15日,6970.82
2016年11月16日,6991.64
2016年11月17日,6966.58
2016年11月18日,6928.97
2016年11月21日,6929.68
2016年11月22日,6961.13
2016年11月23日,6937.36
2016年11月24日,6891.44
2016年11月25日,6921.69
2016年11月28日,6934.94
2016年11月29日,6922.47
2016年11月30日,6902.1
2016年12月1日,6931.15
2016年12月2日,6858.43
2016年12月5日,6832.56
2016年12月6日,6855.36
2016年12月7日,6890.18
2016年12月8日,6877.19
2016年12月9日,6831.71
2016年12月12日,6526.36
2016年12月13日,6550.17
2016年12月14日,6493.11
2016年12月15日,6503.86
2016年12月16日,6543.18
2016年12月19日,6514.1
2016年12月20日,6496.57
2016年12月21日,6544.35
2016年12月22日,6543.94
2016年12月23日,6497.71
2016年12月26日,6521.26
2016年12月27日,6510.43
2016年12月28日,6492.37
2016年12月29日,6470.37
2016年12月30日,6472.23
2017年1月3日,6510.9
2017年1月4日,6600.2
2017年1月5日,6587.13
2017年1月6日,6520.04
2017年1月9日,6546.61
2017年1月10日,6531.1
2017年1月11日,6481.31
2017年1月12日,6415.37
2017年1月13日,6324.51
2017年1月16日,6146.85
2017年1月17日,6215.17
2017年1月18日,6206.26
2017年1月19日,6186.37
2017年1月20日,6265.49
2017年1月23日,6296.35
2017年1月24日,6275.08
2017年1月25日,6300.31
2017年1月26日,6341.38
2017年2月3日,6335.56
2017年2月6日,6381.61
2017年2月7日,6362.21
2017年2月8日,6414.75
2017年2月9日,6445.23
2017年2月10日,6442.28
2017年2月13日,6499.69
2017年2月14日,6504.99
2017年2月15日,6449.05
2017年2月16日,6499.05
2017年2月17日,6465.45
2017年2月20日,6546.25
2017年2月21日,6596.76
2017年2月22日,6628.92
2017年2月23日,6627.87
2017年2月24日,6635.27
2017年2月27日,6600.16
2017年2月28日,6625.6
2017年3月1日,6640.58
2017年3月2日,6623.81
2017年3月3日,6679.28
2017年3月6日,6752.41
2017年3月7日,6761.63
2017年3月8日,6720.37
2017年3月9日,6676.27
2017年3月10日,6718.11
2017年3月13日,6808.17
2017年3月14日,6791.67
2017年3月15日,6786.82
2017年3月16日,6839.94
2017年3月17日,6759.8
2017年3月20日,6762.07
2017年3月21日,6800.83
2017年3月22日,6786.08
2017年3月23日,6809.97
2017年3月24日,6861.22
2017年3月27日,6829.63
2017年3月28日,6811.28
2017年3月29日,6793.75
2017年3月30日,6676.77
2017年3月31日,6745.68
2017年4月5日,6861.79
2017年4月6日,6872.63
2017年4月7日,6882.71
2017年4月10日,6831.55
2017年4月11日,6856.09
2017年4月12日,6807.76
2017年4月13日,6853.58
2017年4月14日,6774.89
2017年4月17日,6756.2
2017年4月18日,6736.96
2017年4月19日,6702.94
2017年4月20日,6729.15
2017年4月21日,6691.46
2017年4月24日,6545.84
2017年4月25日,6594.21
2017年4月26日,6640.8
2017年4月27日,6642.05
2017年4月28日,6640.18
2017年5月2日,6622.17
2017年5月3日,6592.93
2017年5月4日,6575.57
2017年5月5日,6493.18
2017年5月8日,6409.54
2017年5月9日,6448.75
2017年5月10日,6399.52
2017年5月11日,6407.04
2017年5月12日,6403.11
2017年5月15日,6460.51
2017年5月16日,6599.34
2017年5月17日,6567.88
2017年5月18日,6515.76
2017年5月19日,6496.07
2017年5月22日,6481.61
2017年5月23日,6422.46
2017年5月24日,6460.3
2017年5月25日,6485.86
2017年5月26日,6442.21
2017年5月31日,6444.75
2017年6月1日,6384.63
2017年6月2日,6420.93
2017年6月5日,6469.52
