日期,求和项:收盘
2013年10月29日,1261.68
2013年10月30日,1273.29
2013年10月31日,1235.56
2013年11月1日,1221.96
2013年11月4日,1222.46
2013年11月5日,1260.03
2013年11月6日,1241.79
2013年11月7日,1224.05
2013年11月8日,1211.11
2013年11月11日,1212.69
2013年11月12日,1228.35
2013年11月13日,1212.08
2013年11月14日,1249.67
2013年11月15日,1269.05
2013年11月18日,1291.15
2013年11月19日,1298.17
2013年11月20日,1299.26
2013年11月21日,1298.95
2013年11月22日,1295.07
2013年11月25日,1293.8
2013年11月26日,1291.85
2013年11月27日,1329.48
2013年11月28日,1336.66
2013年11月29日,1366.83
2013年12月2日,1253.93
2013年12月3日,1255.33
2013年12月4日,1240.29
2013年12月5日,1202.07
2013年12月6日,1206.78
2013年12月9日,1241.71
2013年12月10日,1231.92
2013年12月11日,1244.51
2013年12月12日,1279.32
2013年12月13日,1278.14
2013年12月16日,1279.96
2013年12月17日,1267.67
2013年12月18日,1256
2013年12月19日,1256.08
2013年12月20日,1253.71
2013年12月23日,1242.81
2013年12月24日,1258.82
2013年12月25日,1288.34
2013年12月26日,1269.54
2013年12月27日,1294.3
2013年12月30日,1307.99
2013年12月31日,1304.44
2014年1月2日,1333
2014年1月3日,1352.84
2014年1月6日,1323.33
2014年1月7日,1352.28
2014年1月8日,1405.02
2014年1月9日,1380.24
2014年1月10日,1353.3
2014年1月13日,1362.79
2014年1月14日,1400.92
2014年1月15日,1415.32
2014年1月16日,1395.16
2014年1月17日,1395.51
2014年1月20日,1372.74
2014年1月21日,1407.15
2014年1月22日,1431.74
2014年1月23日,1461.53
2014年1月24日,1484.43
2014年1月27日,1477.67
2014年1月28日,1471.34
2014年1月29日,1496.53
2014年1月30日,1495.98
2014年2月7日,1532.69
2014年2月10日,1553.41
2014年2月11日,1527.15
2014年2月12日,1539.97
2014年2月13日,1485.13
2014年2月14日,1515.78
2014年2月17日,1558.62
2014年2月18日,1545.34
2014年2月19日,1544.4
2014年2月20日,1515.16
2014年2月21日,1519.66
2014年2月24日,1540.03
2014年2月25日,1472.69
2014年2月26日,1465.98
2014年2月27日,1414.66
2014年2月28日,1434.89
2014年3月3日,1465.14
2014年3月4日,1460.45
2014年3月5日,1464.58
2014年3月6日,1462.53
2014年3月7日,1460.61
2014年3月10日,1407.07
2014年3月11日,1395.81
2014年3月12日,1399.27
2014年3月13日,1436.86
2014年3月14日,1434.02
2014年3月17日,1477.41
2014年3月18日,1485.64
2014年3月19日,1466.22
2014年3月20日,1417.66
2014年3月21日,1419.84
2014年3月24日,1397.29
2014年3月25日,1394.82
2014年3月26日,1417.61
2014年3月27日,1367.96
2014年3月28日,1330.5
2014年3月31日,1327.8
2014年4月1日,1355.05
2014年4月2日,1327.98
2014年4月3日,1326.18
2014年4月4日,1346.74
2014年4月8日,1351.18
2014年4月9日,1370.46
2014年4月10日,1381.14
2014年4月11日,1363.9
2014年4月14日,1372.73
