日期,求和项:收盘
2016年3月4日,5621.56
2016年3月7日,5752.55
2016年3月8日,5764.33
2016年3月9日,5617.04
2016年3月10日,5521.95
2016年3月11日,5508.98
2016年3月14日,5690.59
2016年3月15日,5639.8
2016年3月16日,5562.8
2016年3月17日,5745.98
2016年3月18日,5949.26
2016年3月21日,6099.48
2016年3月22日,6075.49
2016年3月23日,6118.97
2016年3月24日,6018.42
2016年3月25日,6077.43
2016年3月28日,6037.78
2016年3月29日,5921.87
2016年3月30日,6137.5
2016年3月31日,6155.81
2016年4月1日,6124.53
2016年4月5日,6286.58
2016年4月6日,6323.43
2016年4月7日,6228.97
2016年4月8日,6168.74
2016年4月11日,6304.3
2016年4月12日,6252.77
2016年4月13日,6344.23
2016年4月14日,6401.85
2016年4月15日,6384.35
2016年4月18日,6281.2
2016年4月19日,6308.23
2016年4月20日,6022.21
2016年4月21日,5970.68
2016年4月22日,6011.32
2016年4月25日,5978.08
2016年4月26日,6046.77
2016年4月27日,6016.7
2016年4月28日,5990.33
2016年4月29日,5985.59
2016年5月3日,6167.45
2016年5月4日,6169.78
2016年5月5日,6203.82
2016年5月6日,5961.49
2016年5月9日,5743.65
2016年5月10日,5738.9
2016年5月11日,5723.41
2016年5月12日,5726.46
2016年5月13日,5714.31
2016年5月16日,5812.54
2016年5月17日,5790.34
2016年5月18日,5631.19
2016年5月19日,5666.73
2016年5月20日,5732.9
2016年5月23日,5809.48
2016年5月24日,5743.18
2016年5月25日,5715.18
2016年5月26日,5744.39
2016年5月27日,5739.59
2016年5月30日,5711.32
2016年5月31日,5947.32
2016年6月1日,5973.78
2016年6月2日,6013.89
2016年6月3日,6032.6
2016年6月6日,6051.86
2016年6月7日,6045.36
2016年6月8日,6023.88
2016年6月13日,5746.44
2016年6月14日,5762.76
2016年6月15日,5952.85
2016年6月16日,5930.55
2016年6月17日,5964.27
2016年6月20日,5985.57
2016年6月21日,5916.8
2016年6月22日,6008.89
2016年6月23日,5978.17
2016年6月24日,5903.62
2016年6月27日,6044.22
2016年6月28日,6107.51
2016年6月29日,6120.2
2016年6月30日,6123.49
2016年7月1日,6111.54
2016年7月4日,6231.88
2016年7月5日,6269.5
2016年7月6日,6297.4
2016年7月7日,6319.79
2016年7月8日,6299.85
2016年7月11日,6312.5
2016年7月12日,6395.14
2016年7月13日,6446.56
2016年7月14日,6455.58
2016年7月15日,6441.02
2016年7月18日,6412.07
2016年7月19日,6431.94
2016年7月20日,6417.92
2016年7月21日,6442.71
2016年7月22日,6390.93
2016年7月25日,6408.78
2016年7月26日,6494.47
2016年7月27日,6229.29
2016年7月28日,6243.29
2016年7月29日,6202.89
2016年8月1日,6109.28
2016年8月2日,6168.51
2016年8月3日,6198.39
2016年8月4日,6238.23
2016年8月5日,6203.29
2016年8月8日,6290.76
2016年8月9日,6341.55
2016年8月10日,6318.27
2016年8月11日,6226.31
2016年8月12日,6299.09
2016年8月15日,6442.53
2016年8月16日,6468.89
2016年8月17日,6488.36
2016年8月18日,6490.41
2016年8月19日,6499.55
2016年8月22日,6420.35
2016年8月23日,6428.7
2016年8月24日,6435.06
2016年8月25日,6382.57
2016年8月26日,6410.73
2016年8月29日,6427.53
2016年8月30日,6425.75
2016年8月31日,6434.21
2016年9月1日,6381.48
2016年9月2日,6356.95
2016年9月5日,6391.79
2016年9月6日,6492.97
2016年9月7日,6494.32
2016年9月8日,6517.98
2016年9月9日,6471.05
2016年9月12日,6291.64
2016年9月13日,6320.03
2016年9月14日,6278.16
2016年9月19日,6344.18
2016年9月20日,6342.03
2016年9月21日,6343.75
2016年9月22日,6385.64
2016年9月23日,6370.58
2016年9月26日,6241.52
2016年9月27日,6286.91
2016年9月28日,6281.28
2016年9月29日,6298.79
2016年9月30日,6328.09
2016年10月10日,6447.69
2016年10月11日,6486.43
2016年10月12日,6482.74
2016年10月13日,6484.83
2016年10月14日,6469.49
2016年10月17日,6413.15
2016年10月18日,6509.28
2016年10月19日,6495.26
2016年10月20日,6498.24
2016年10月21日,6475.28
2016年10月24日,6539.47
2016年10月25日,6563.35
2016年10月26日,6530.39
2016年10月27日,6517.36
2016年10月28日,6455.83
2016年10月31日,6452.21
2016年11月1日,6507.95
2016年11月2日,6455.13
2016年11月3日,6483.73
2016年11月4日,6462.59
2016年11月7日,6468.82
2016年11月8日,6503.18
2016年11月9日,6453.57
2016年11月10日,6536.97
2016年11月11日,6583.89
2016年11月14日,6615.01
2016年11月15日,6640.46
2016年11月16日,6644.19
2016年11月17日,6636.47
2016年11月18日,6602.33
2016年11月21日,6611.54
2016年11月22日,6661.25
2016年11月23日,6631.17
2016年11月24日,6623.05
2016年11月25日,6652.82
2016年11月28日,6670.8
2016年11月29日,6620.79
2016年11月30日,6585.58
2016年12月1日,6624.47
2016年12月2日,6520.97
2016年12月5日,6486.02
2016年12月6日,6490.89
2016年12月7日,6558.02
2016年12月8日,6527.43
2016年12月9日,6513.92
2016年12月12日,6249.08
2016年12月13日,6278.18
2016年12月14日,6239.5
2016年12月15日,6280.4
2016年12月16日,6318.52
2016年12月19日,6320.73
2016年12月20日,6300.64
2016年12月21日,6347.61
2016年12月22日,6341.79
2016年12月23日,6282
2016年12月26日,6294.75
2016年12月27日,6288.86
2016年12月28日,6270.24
2016年12月29日,6252.61
2016年12月30日,6263.63
2017年1月3日,6320.76
2017年1月4日,6394.67
2017年1月5日,6399.28
2017年1月6日,6371.62
2017年1月9日,6415.42
2017年1月10日,6393.93
2017年1月11日,6331.96
2017年1月12日,6272.85
2017年1月13日,6194.66
2017年1月16日,6031.24
2017年1月17日,6082.07
2017年1月18日,6068.59
2017年1月19日,6043.68
2017年1月20日,6122
2017年1月23日,6172.17
2017年1月24日,6165.26
2017年1月25日,6179.57
2017年1月26日,6223.71
2017年2月3日,6207.09
2017年2月6日,6259.25
2017年2月7日,6255.93
2017年2月8日,6291.6
2017年2月9日,6331.18
2017年2月10日,6337.11
2017年2月13日,6369.65
2017年2月14日,6374.89
2017年2月15日,6311.7
2017年2月16日,6359.34
2017年2月17日,6307.16
2017年2月20日,6385.06
2017年2月21日,6434.44
2017年2月22日,6474.23
2017年2月23日,6473.99
2017年2月24日,6476.17
2017年2月27日,6424.25
2017年2月28日,6450.97
2017年3月1日,6467.64
2017年3月2日,6434.63
2017年3月3日,6452.84
2017年3月6日,6517.32
2017年3月7日,6523.19
2017年3月8日,6497.09
2017年3月9日,6439.38
2017年3月10日,6447.92
2017年3月13日,6507.9
2017年3月14日,6493.48
2017年3月15日,6486.06
2017年3月16日,6543.34
2017年3月17日,6483.25
2017年3月20日,6498.34
2017年3月21日,6515.95
2017年3月22日,6499.79
2017年3月23日,6512.19
2017年3月24日,6546.61
2017年3月27日,6516.03
2017年3月28日,6498.69
2017年3月29日,6480.54
2017年3月30日,6375.74
2017年3月31日,6401.65
2017年4月5日,6539.97
2017年4月6日,6559.65
2017年4月7日,6578.73
2017年4月10日,6566.54
2017年4月11日,6629.17
2017年4月12日,6576.48
2017年4月13日,6615.7
2017年4月14日,6528.16
2017年4月17日,6456.6
2017年4月18日,6418.21
2017年4月19日,6350.65
2017年4月20日,6347.77
2017年4月21日,6300.71
2017年4月24日,6138.5
2017年4月25日,6160.46
2017年4月26日,6176.4
2017年4月27日,6192.3
2017年4月28日,6211.86
2017年5月2日,6216.11
2017年5月3日,6197.48
2017年5月4日,6176.31
2017年5月5日,6089.68
2017年5月8日,5975.54
2017年5月9日,6012
2017年5月10日,5885.84
2017年5月11日,5872.64
2017年5月12日,5863.78
2017年5月15日,5893.51
2017年5月16日,6014.73
2017年5月17日,6027.65
2017年5月18日,5976.3
2017年5月19日,5974.98
2017年5月22日,5888.81
2017年5月23日,5764.88
2017年5月24日,5799.25
2017年5月25日,5850.8
2017年5月26日,5836.93
2017年5月31日,5824.1
2017年6月1日,5710
2017年6月2日,5772.52
2017年6月5日,5815.8
2017年6月6日,5841.52
2017年6月7日,5955.02
2017年6月8日,5958.98
2017年6月9日,5969.27
2017年6月12日,5902.86
2017年6月13日,5980.06
2017年6月14日,5966.43
2017年6月15日,6021.17
2017年6月16日,6013
2017年6月19日,6057.41
2017年6月20日,6066.9
2017年6月21日,6078.19
2017年6月22日,5992.34
2017年6月23日,6010.31
2017年6月26日,6111.64
2017年6月27日,6113.17
2017年6月28日,6086.21
2017年6月29日,6116.99
2017年6月30日,6138.16
2017年7月3日,6177.4
2017年7月4日,6146.85
2017年7月5日,6193.96
2017年7月6日,6201.65
2017年7月7日,6226.01
2017年7月10日,6206.56
2017年7月11日,6128.99
2017年7月12日,6132.99
2017年7月13日,6149.93
2017年7月14日,6128.74
2017年7月17日,5876.46
2017年7月18日,5938.43
2017年7月19日,6059.36
2017年7月20日,6099.28
2017年7月21日,6126.11
2017年7月24日,6167.13
2017年7月25日,6153.6
2017年7月26日,6146.7
2017年7月27日,6184.02
2017年7月28日,6215.46
2017年7月31日,6298
2017年8月1日,6286.54
2017年8月2日,6251.86
2017年8月3日,6261.97
2017年8月4日,6225.12
2017年8月7日,6303.42
2017年8月8日,6303.72
2017年8月9日,6340.02
2017年8月10日,6289.22
2017年8月11日,6161.19
2017年8月14日,6292.64
2017年8月15日,6314.76
2017年8月16日,6318.8
2017年8月17日,6366.03
2017年8月18日,6347.76
2017年8月21日,6403.78
2017年8月22日,6375.98
2017年8月23日,6322.78
2017年8月24日,6278.59
2017年8月25日,6346.53
2017年8月28日,6424.58
2017年8月29日,6408.16
