日期,求和项:收盘
2012年9月5日,8242.59
2012年9月6日,8288.26
2012年9月7日,8709.07
2012年9月10日,8769.54
2012年9月11日,8739.47
2012年9月12日,8786.73
2012年9月13日,8691
2012年9月14日,8740.05
2012年9月17日,8483.69
2012年9月18日,8390.15
2012年9月19日,8431.74
2012年9月20日,8202.2
2012年9月21日,8201.53
2012年9月24日,8310.94
2012年9月25日,8284.25
2012年9月26日,8193.37
2012年9月27日,8486.27
2012年9月28日,8679.22
2012年10月8日,8540.08
2012年10月9日,8743.86
2012年10月10日,8773.68
2012年10月11日,8665.09
2012年10月12日,8650.19
2012年10月15日,8621.97
2012年10月16日,8645.54
2012年10月17日,8641.18
2012年10月18日,8798.2
2012年10月19日,8796.42
2012年10月22日,8829.44
2012年10月23日,8686.48
2012年10月24日,8653.91
2012年10月25日,8602.81
2012年10月26日,8414.85
2012年10月29日,8376.56
2012年10月30日,8394.24
2012年10月31日,8469.8
2012年11月1日,8663.15
2012年11月2日,8679.68
2012年11月5日,8654.74
2012年11月6日,8589.86
2012年11月7日,8561.2
2012年11月8日,8399.38
2012年11月9日,8356.67
2012年11月12日,8391.9
2012年11月13日,8234.6
2012年11月14日,8283.56
2012年11月15日,8186.06
2012年11月16日,8118.15
2012年11月19日,8060.54
2012年11月20日,8052.79
2012年11月21日,8150.84
2012年11月22日,8047.52
2012年11月23日,8114.74
2012年11月26日,8016.07
2012年11月27日,7936.74
2012年11月28日,7854.06
2012年11月29日,7808.96
2012年11月30日,7903.25
2012年12月3日,7710.88
2012年12月4日,7801.75
2012年12月5日,8091.68
2012年12月6日,8071.49
2012年12月7日,8189.68
2012年12月10日,8265.79
2012年12月11日,8220.54
2012年12月12日,8246.06
2012年12月13日,8171.35
2012年12月14日,8530.9
2012年12月17日,8600.33
2012年12月18日,8592.63
2012年12月19日,8639.56
2012年12月20日,8693.23
2012年12月21日,8658.35
2012年12月24日,8631.37
2012年12月25日,8891.57
2012年12月26日,8940.68
2012年12月27日,8939.85
2012年12月28日,9026.99
2012年12月31日,9116.48
2013年1月4日,9096.07
2013年1月7日,9108.47
2013年1月8日,9110.45
2013年1月9日,9154.87
2013年1月10日,9170.06
2013年1月11日,9017.73
2013年1月14日,9316.27
2013年1月15日,9381.69
2013年1月16日,9355.48
2013年1月17日,9309.23
2013年1月18日,9432.3
2013年1月21日,9562.85
2013年1月22日,9536.36
2013年1月23日,9548.31
2013年1月24日,9444.08
2013年1月25日,9357.13
2013年1月28日,9618.92
2013年1月29日,9704.66
2013年1月30日,9783.84
2013年1月31日,9667.67
2013年2月1日,9820.29
2013年2月4日,9760.83
2013年2月5日,9945.98
2013年2月6日,9922.72
2013年2月7日,9904.77
2013年2月8日,9989.09
2013年2月18日,9795.91
2013年2月19日,9550.93
2013年2月20日,9645.87
2013年2月21日,9396.11
2013年2月22日,9364.54
2013年2月25日,9342.37
2013年2月26日,9208.03
2013年2月27日,9333.24
2013年2月28日,9641.44
2013年3月1日,9650.14
2013年3月4日,9139.75
2013年3月5日,9341.35
2013年3月6日,9431.17
2013年3月7日,9393.69
2013年3月8日,9285.83
2013年3月11日,9277.16
2013年3月12日,9163.64
2013年3月13日,9073.22
2013年3月14日,9087.25
2013年3月15日,9099.29
2013年3月18日,8999.02
2013年3月19日,9034.04
2013年3月20日,9317.97
2013年3月21日,9326.29
2013年3月22日,9343.41
2013年3月25日,9313.13
2013年3月26日,9226.64
2013年3月27日,9225.13
2013年3月28日,8959.26
2013年3月29日,8889.77
2013年4月1日,8937.75
2013年4月2日,8960.46
2013年4月3日,8964.47
2013年4月8日,8953.84
2013年4月9日,8993.11
2013年4月10日,8962.3
2013年4月11日,8920.71
2013年4月12日,8835.15
2013年4月15日,8733.44
2013年4月16日,8852.42
2013年4月17日,8894.37
2013年4月18日,8888.02
2013年4月19日,9111.19
2013年4月22日,9057.62
2013年4月23日,8793.13
2013年4月24日,8911.65
2013年4月25日,8772.58
2013年4月26日,8691.39
2013年5月2日,8718.2
2013年5月3日,8847.67
2013年5月6日,8997.08
2013年5月7日,9022.9
2013年5月8日,9074.84
2013年5月9日,9050.08
2013年5月10日,9071.16
2013年5月13日,9014.28
2013年5月14日,8809.08
2013年5月15日,8869.85
2013年5月16日,9061.33
2013年5月17日,9246.28
2013年5月20日,9307.15
2013年5月21日,9403.53
2013年5月22日,9405.06
2013年5月23日,9265.68
2013年5月24日,9304.86
2013年5月27日,9260.63
2013年5月28日,9441.69
2013年5月29日,9404.4
2013年5月30日,9379.19
2013年5月31日,9257.95
2013年6月3日,9251.24
2013年6月4日,9124.27
2013年6月5日,9143.44
2013年6月6日,9001.09
2013年6月7日,8763.61
2013年6月13日,8432.42
2013年6月14日,8479.46
2013年6月17日,8404.5
2013年6月18日,8470.86
2013年6月19日,8421.24
2013年6月20日,8147.48
2013年6月21日,8136.05
2013年6月24日,7588.52
2013年6月25日,7495.1
2013年6月26日,7566.4
2013年6月27日,7544.33
2013年6月28日,7694.47
2013年7月1日,7718.48
2013年7月2日,7768.84
2013年7月3日,7703.74
2013年7月4日,7804.11
2013年7月5日,7856.59
2013年7月8日,7637.63
2013年7月9日,7600.47
2013年7月10日,7851.25
2013年7月11日,8184.77
2013年7月12日,8012.84
2013年7月15日,8137.77
2013年7月16日,8186.68
2013年7月17日,8063.8
2013年7月18日,7904.27
2013年7月19日,7663.99
2013年7月22日,7684.23
2013年7月23日,7963.7
2013年7月24日,7935.85
2013年7月25日,7894.6
2013年7月26日,7843.36
2013年7月29日,7668.53
2013年7月30日,7730.17
2013年7月31日,7765.4
2013年8月1日,7931.79
2013年8月2日,7961.47
2013年8月5日,8060.39
2013年8月6日,8143.13
2013年8月7日,8096.09
2013年8月8日,8114.87
2013年8月9日,8145.97
2013年8月12日,8356.73
2013年8月13日,8362.65
2013年8月14日,8336.81
2013年8月15日,8228.87
2013年8月16日,8168.09
2013年8月19日,8285.72
2013年8月20日,8234.56
2013年8月21日,8236.09
2013年8月22日,8245.04
2013年8月23日,8166.28
2013年8月26日,8334.57
2013年8月27日,8341.77
2013年8月28日,8259.38
2013年8月29日,8214.49
2013年8月30日,8202.48
2013年9月2日,8243.58
2013年9月3日,8368.04
2013年9月4日,8344.96
2013年9月5日,8286.06
2013年9月6日,8280.33
2013年9月9日,8504.74
2013年9月10日,8636.63
2013年9月11日,8675.62
2013年9月12日,8714.88
2013年9月13日,8687.54
2013年9月16日,8659
2013年9月17日,8493.78
2013年9月18日,8480.74
2013年9月23日,8719.29
2013年9月24日,8664.8
2013年9月25日,8613.71
2013年9月26日,8439.47
2013年9月27日,8472.29
2013年9月30日,8514.57
2013年10月8日,8681.53
2013年10月9日,8667.77
2013年10月10日,8685.79
2013年10月11日,8737.97
2013年10月14日,8760.1
2013年10月15日,8700.34
2013年10月16日,8542.87
2013年10月17日,8521.2
2013年10月18日,8584.87
2013年10月21日,8739.52
2013年10月22日,8619.64
2013年10月23日,8512.96
2013年10月24日,8486.52
2013年10月25日,8379.61
2013年10月28日,8336.68
2013年10月29日,8398.92
2013年10月30日,8553.37
2013年10月31日,8444.41
2013年11月1日,8451.72
2013年11月4日,8416.93
2013年11月5日,8451.73
2013年11月6日,8287.86
2013年11月7日,8240.25
2013年11月8日,8155.4
2013年11月11日,8168.67
2013年11月12日,8279.31
2013年11月13日,8110.99
2013年11月14日,8156.53
2013年11月15日,8305.91
2013年11月18日,8523.75
2013年11月19日,8461.21
2013年11月20日,8510.68
2013年11月21日,8472.02
2013年11月22日,8413.34
2013年11月25日,8379.55
2013年11月26日,8365.35
2013年11月27日,8447.46
2013年11月28日,8548.37
2013年11月29日,8542.61
2013年12月2日,8376.64
2013年12月3日,8492.52
2013年12月4日,8600.82
2013年12月5日,8560.79
