日期,求和项:收盘
2014年11月14日,2478.82
2014年11月17日,2474.01
2014年11月18日,2456.37
2014年11月19日,2450.99
2014年11月20日,2452.66
2014年11月21日,2486.79
2014年11月24日,2532.88
2014年11月25日,2567.6
2014年11月26日,2604.35
2014年11月27日,2630.49
2014年11月28日,2682.83
2014年12月1日,2680.16
2014年12月2日,2763.54
2014年12月3日,2779.53
2014年12月4日,2899.46
2014年12月5日,2937.65
2014年12月8日,3020.26
2014年12月9日,2856.27
2014年12月10日,2940.01
2014年12月11日,2925.74
2014年12月12日,2938.17
2014年12月15日,2953.42
2014年12月16日,3021.52
2014年12月17日,3061.02
2014年12月18日,3057.52
2014年12月19日,3108.6
2014年12月22日,3127.44
2014年12月23日,3032.61
2014年12月24日,2972.53
2014年12月25日,3072.54
2014年12月26日,3157.6
2014年12月29日,3168.02
2014年12月30日,3165.81
2014年12月31日,3234.68
2015年1月5日,3350.52
2015年1月6日,3351.45
2015年1月7日,3373.95
2015年1月8日,3293.46
2015年1月9日,3285.41
2015年1月12日,3229.32
2015年1月13日,3235.3
2015年1月14日,3222.44
2015年1月15日,3336.45
2015年1月16日,3376.49
2015年1月19日,3116.35
2015年1月20日,3173.05
2015年1月21日,3323.61
2015年1月22日,3343.34
2015年1月23日,3351.76
2015年1月26日,3383.18
2015年1月27日,3352.96
2015年1月28日,3305.74
2015年1月29日,3262.3
2015年1月30日,3210.36
2015年2月2日,3128.3
2015年2月3日,3204.91
2015年2月4日,3174.13
2015年2月5日,3136.53
2015年2月6日,3075.91
2015年2月9日,3095.12
2015年2月10日,3141.59
2015年2月11日,3157.7
2015年2月12日,3173.42
2015年2月13日,3203.83
2015年2月16日,3222.36
2015年2月17日,3246.91
2015年2月25日,3228.84
2015年2月26日,3298.36
2015年2月27日,3310.3
2015年3月2日,3336.28
2015年3月3日,3263.05
2015年3月4日,3279.53
2015年3月5日,3248.48
2015年3月6日,3241.19
2015年3月9日,3302.41
2015年3月10日,3286.07
2015年3月11日,3290.9
2015年3月12日,3349.32
2015年3月13日,3372.91
2015年3月16日,3449.3
2015年3月17日,3502.85
2015年3月18日,3577.3
2015年3月19日,3582.27
2015年3月20日,3617.32
2015年3月23日,3687.73
2015年3月24日,3691.41
2015年3月25日,3660.73
2015年3月26日,3682.1
2015年3月27日,3691.1
2015年3月30日,3786.57
2015年3月31日,3747.9
2015年4月1日,3810.29
2015年4月2日,3825.78
2015年4月3日,3863.93
2015年4月7日,3961.38
2015年4月8日,3994.81
2015年4月9日,3957.53
2015年4月10日,4034.31
2015年4月13日,4121.71
2015年4月14日,4135.57
2015年4月15日,4084.16
2015年4月16日,4194.82
2015年4月17日,4287.3
2015年4月20日,4217.08
2015年4月21日,4293.62
2015年4月22日,4398.49
2015年4月23日,4414.51
2015年4月24日,4393.69
2015年4月27日,4527.4
2015年4月28日,4476.21
2015年4月29日,4476.62
2015年4月30日,4441.66
2015年5月4日,4480.46
2015年5月5日,4298.71
2015年5月6日,4229.27
2015年5月7日,4112.21
2015年5月8日,4205.92
2015年5月11日,4333.58
2015年5月12日,4401.22
2015年5月13日,4375.76
2015年5月14日,4378.31
2015年5月15日,4308.69
2015年5月18日,4283.49
2015年5月19日,4417.55
2015年5月20日,4446.29
2015年5月21日,4529.42
2015年5月22日,4657.6
2015年5月25日,4813.8
2015年5月26日,4910.9
2015年5月27日,4941.71
2015年5月28日,4620.27
2015年5月29日,4611.74
2015年6月1日,4828.74
2015年6月2日,4910.53
2015年6月3日,4909.98
2015年6月4日,4947.1
2015年6月5日,5023.1
2015年6月8日,5131.88
2015年6月9日,5113.53
2015年6月10日,5106.04
2015年6月11日,5121.59
2015年6月12日,5166.35
2015年6月15日,5062.99
2015年6月16日,4887.43
2015年6月17日,4967.9
2015年6月18日,4785.36
2015年6月19日,4478.36
2015年6月23日,4576.49
2015年6月24日,4690.15
2015年6月25日,4527.78
2015年6月26日,4192.87
2015年6月29日,4053.03
2015年6月30日,4277.22
2015年7月1日,4053.7
2015年7月2日,3912.77
2015年7月3日,3686.92
2015年7月6日,3775.91
2015年7月7日,3727.12
2015年7月8日,3507.19
2015年7月9日,3709.33
2015年7月10日,3877.8
2015年7月13日,3970.39
2015年7月14日,3924.49
2015年7月15日,3805.7
2015年7月16日,3823.18
2015年7月17日,3957.35
2015年7月20日,3992.11
2015年7月21日,4017.67
2015年7月22日,4026.05
2015年7月23日,4123.92
2015年7月24日,4070.91
2015年7月27日,3725.56
2015年7月28日,3663
2015年7月29日,3789.17
2015年7月30日,3705.77
2015年7月31日,3663.73
2015年8月3日,3622.91
2015年8月4日,3756.54
2015年8月5日,3694.57
2015年8月6日,3661.54
2015年8月7日,3744.2
2015年8月10日,3928.42
2015年8月11日,3927.91
2015年8月12日,3886.32
2015年8月13日,3954.56
2015年8月14日,3965.33
2015年8月17日,3993.67
2015年8月18日,3748.16
2015年8月19日,3794.11
2015年8月20日,3664.29
2015年8月21日,3507.74
2015年8月24日,3209.91
2015年8月25日,2964.97
2015年8月26日,2927.29
2015年8月27日,3083.59
2015年8月28日,3232.35
2015年8月31日,3205.99
2015年9月1日,3166.62
2015年9月2日,3160.17
2015年9月7日,3080.42
2015年9月8日,3170.45
2015年9月9日,3243.09
2015年9月10日,3197.89
2015年9月11日,3200.23
2015年9月14日,3114.8
2015年9月15日,3005.17
2015年9月16日,3152.26
2015年9月17日,3086.06
2015年9月18日,3097.92
2015年9月21日,3156.54
2015年9月22日,3185.62
2015年9月23日,3115.89
2015年9月24日,3142.69
2015年9月25日,3092.35
2015年9月28日,3100.76
2015年9月29日,3038.14
2015年9月30日,3052.78
2015年10月8日,3143.36
2015年10月9日,3183.15
2015年10月12日,3287.66
2015年10月13日,3293.23
2015年10月14日,3262.44
2015年10月15日,3338.07
2015年10月16日,3391.35
2015年10月19日,3386.7
2015年10月20日,3425.33
2015年10月21日,3320.68
2015年10月22日,3368.74
2015年10月23日,3412.43
2015年10月26日,3429.58
2015年10月27日,3434.34
2015年10月28日,3375.2
2015年10月29日,3387.32
2015年10月30日,3382.56
2015年11月2日,3325.08
2015年11月3日,3316.7
2015年11月4日,3459.64
2015年11月5日,3522.82
2015年11月6日,3590.03
2015年11月9日,3646.88
2015年11月10日,3640.49
2015年11月11日,3650.25
2015年11月12日,3632.9
2015年11月13日,3580.84
2015年11月16日,3606.96
2015年11月17日,3604.8
2015年11月18日,3568.47
2015年11月19日,3617.06
2015年11月20日,3630.5
2015年11月23日,3610.31
2015年11月24日,3616.11
2015年11月25日,3647.93
2015年11月26日,3635.55
2015年11月27日,3436.3
2015年11月30日,3445.4
2015年12月1日,3456.31
2015年12月2日,3536.91
2015年12月3日,3584.82
2015年12月4日,3524.99
2015年12月7日,3536.93
2015年12月8日,3470.07
2015年12月9日,3472.44
2015年12月10日,3455.5
2015年12月11日,3434.58
2015年12月14日,3520.67
2015年12月15日,3510.35
2015年12月16日,3516.19
2015年12月17日,3580
2015年12月18日,3578.96
2015年12月21日,3642.47
2015年12月22日,3651.77
2015年12月23日,3636.09
2015年12月24日,3612.49
2015年12月25日,3627.91
2015年12月28日,3533.78
2015年12月29日,3563.74
2015年12月30日,3572.88
2015年12月31日,3539.18
2016年1月4日,3296.26
2016年1月5日,3287.71
2016年1月6日,3361.84
2016年1月7日,3125
2016年1月8日,3186.41
2016年1月11日,3016.7
2016年1月12日,3022.86
2016年1月13日,2949.6
2016年1月14日,3007.65
2016年1月15日,2900.97
2016年1月18日,2913.84
2016年1月19日,3007.74
2016年1月20日,2976.69
2016年1月21日,2880.48
2016年1月22日,2916.56
2016年1月25日,2938.51
2016年1月26日,2749.79
2016年1月27日,2735.56
2016年1月28日,2655.66
2016年1月29日,2737.6
2016年2月1日,2688.85
2016年2月2日,2749.57
2016年2月3日,2739.25
2016年2月4日,2781.02
2016年2月5日,2763.49
2016年2月15日,2746.2
2016年2月16日,2836.57
2016年2月17日,2867.34
2016年2月18日,2862.89
2016年2月19日,2860.02
2016年2月22日,2927.18
2016年2月23日,2903.33
2016年2月24日,2928.9
2016年2月25日,2741.25
2016年2月26日,2767.21
2016年2月29日,2687.98
2016年3月1日,2733.17
2016年3月2日,2849.68
2016年3月3日,2859.76
2016年3月4日,2874.15
2016年3月7日,2897.34
2016年3月8日,2901.39
2016年3月9日,2862.56
2016年3月10日,2804.73
2016年3月11日,2810.31
2016年3月14日,2859.5
2016年3月15日,2864.37
2016年3月16日,2870.43
2016年3月17日,2904.83
2016年3月18日,2955.15
2016年3月21日,3018.8
2016年3月22日,2999.36
2016年3月23日,3009.96
2016年3月24日,2960.97
2016年3月25日,2979.43
2016年3月28日,2957.82
2016年3月29日,2919.83
2016年3月30日,3000.64
2016年3月31日,3003.92
2016年4月1日,3009.53
2016年4月5日,3053.07
2016年4月6日,3050.59
2016年4月7日,3008.42
2016年4月8日,2984.96
2016年4月11日,3033.96
2016年4月12日,3023.65
2016年4月13日,3066.64
2016年4月14日,3082.36
2016年4月15日,3078.12
2016年4月18日,3033.66
2016年4月19日,3042.82
2016年4月20日,2972.58
2016年4月21日,2952.89
2016年4月22日,2959.24
2016年4月25日,2946.67
2016年4月26日,2964.7
2016年4月27日,2953.67
2016年4月28日,2945.59
2016年4月29日,2938.32
2016年5月3日,2992.64
2016年5月4日,2991.27
2016年5月5日,2997.84
2016年5月6日,2913.25
2016年5月9日,2832.11
2016年5月10日,2832.59
2016年5月11日,2837.04
2016年5月12日,2835.86
2016年5月13日,2827.11
2016年5月16日,2850.86
2016年5月17日,2843.68
2016年5月18日,2807.51
2016年5月19日,2806.91
2016年5月20日,2825.48
2016年5月23日,2843.64
2016年5月24日,2821.67
2016年5月25日,2815.09
2016年5月26日,2822.44
2016年5月27日,2821.05
2016年5月30日,2822.45
2016年5月31日,2916.62
2016年6月1日,2913.51
2016年6月2日,2925.23
2016年6月3日,2938.68
2016年6月6日,2934.1
2016年6月7日,2936.04
2016年6月8日,2927.16
2016年6月13日,2833.07
2016年6月14日,2842.19
2016年6月15日,2887.21
2016年6月16日,2872.82
2016年6月17日,2885.11
2016年6月20日,2888.81
2016年6月21日,2878.56
2016年6月22日,2905.55
2016年6月23日,2891.96
2016年6月24日,2854.29
2016年6月27日,2895.7
2016年6月28日,2912.56
2016年6月29日,2931.59
2016年6月30日,2929.61
2016年7月1日,2932.48
2016年7月4日,2988.6
2016年7月5日,3006.39
2016年7月6日,3017.29
2016年7月7日,3016.85
2016年7月8日,2988.09
2016年7月11日,2994.92
2016年7月12日,3049.38
2016年7月13日,3060.69
2016年7月14日,3054.02
2016年7月15日,3054.3
2016年7月18日,3043.56
2016年7月19日,3036.6
2016年7月20日,3027.9
2016年7月21日,3039.01
2016年7月22日,3012.82
2016年7月25日,3015.83
2016年7月26日,3050.17
2016年7月27日,2992
2016年7月28日,2994.32
2016年7月29日,2979.34
2016年8月1日,2953.39
2016年8月2日,2971.28
2016年8月3日,2978.46
2016年8月4日,2982.43
2016年8月5日,2976.7
2016年8月8日,3004.28
2016年8月9日,3025.68
2016年8月10日,3018.75
2016年8月11日,3002.64
2016年8月12日,3050.67
2016年8月15日,3125.2
2016年8月16日,3110.04
2016年8月17日,3109.55
2016年8月18日,3104.11
2016年8月19日,3108.1
2016年8月22日,3084.81
2016年8月23日,3089.71
2016年8月24日,3085.88
2016年8月25日,3068.33
2016年8月26日,3070.31
2016年8月29日,3070.03
2016年8月30日,3074.68
2016年8月31日,3085.49
2016年9月1日,3063.31
2016年9月2日,3067.35
2016年9月5日,3072.1
2016年9月6日,3090.71
2016年9月7日,3091.93
2016年9月8日,3095.95
2016年9月9日,3078.85
2016年9月12日,3021.98
2016年9月13日,3023.51
2016年9月14日,3002.85
2016年9月19日,3026.05
2016年9月20日,3023
2016年9月21日,3025.87
2016年9月22日,3042.31
2016年9月23日,3033.9
2016年9月26日,2980.43
2016年9月27日,2998.17
2016年9月28日,2987.86
2016年9月29日,2998.48
2016年9月30日,3004.7
2016年10月10日,3048.14
2016年10月11日,3065.25
2016年10月12日,3058.5
2016年10月13日,3061.35
2016年10月14日,3063.81
2016年10月17日,3041.17
2016年10月18日,3083.88
2016年10月19日,3084.72
2016年10月20日,3084.46
2016年10月21日,3090.94
2016年10月24日,3128.25
2016年10月25日,3131.94
2016年10月26日,3116.31
2016年10月27日,3112.35
2016年10月28日,3104.27
2016年10月31日,3100.49
2016年11月1日,3122.44
2016年11月2日,3102.73
2016年11月3日,3128.94
2016年11月4日,3125.32
2016年11月7日,3133.33
2016年11月8日,3147.89
2016年11月9日,3128.37
2016年11月10日,3171.28
2016年11月11日,3196.04
2016年11月14日,3210.37
2016年11月15日,3206.99
2016年11月16日,3205.06
2016年11月17日,3208.45
2016年11月18日,3192.86
2016年11月21日,3218.15
2016年11月22日,3248.35
2016年11月23日,3241.14
2016年11月24日,3241.74
2016年11月25日,3261.94
2016年11月28日,3277
2016年11月29日,3282.92
2016年11月30日,3250.03
2016年12月1日,3273.31
2016年12月2日,3243.84
2016年12月5日,3204.71
2016年12月6日,3199.65
2016年12月7日,3222.24
2016年12月8日,3215.37
2016年12月9日,3232.88
2016年12月12日,3152.97
2016年12月13日,3155.04
2016年12月14日,3140.53
2016年12月15日,3117.68
2016年12月16日,3122.98
2016年12月19日,3118.08
2016年12月20日,3102.88
2016年12月21日,3137.43
2016年12月22日,3139.56
2016年12月23日,3110.15
2016年12月26日,3122.57
2016年12月27日,3114.66
2016年12月28日,3102.24
2016年12月29日,3096.1
2016年12月30日,3103.64
2017年1月3日,3135.92
2017年1月4日,3158.79
2017年1月5日,3165.41
2017年1月6日,3154.32
2017年1月9日,3171.24
2017年1月10日,3161.67
2017年1月11日,3136.75
2017年1月12日,3119.29
2017年1月13日,3112.76
2017年1月16日,3103.43
2017年1月17日,3108.77
2017年1月18日,3113.01
2017年1月19日,3101.3
2017年1月20日,3123.14
2017年1月23日,3136.77
2017年1月24日,3142.55
2017年1月25日,3149.55
2017年1月26日,3159.17
2017年2月3日,3140.17
2017年2月6日,3156.98
2017年2月7日,3153.09
2017年2月8日,3166.98
2017年2月9日,3183.18
2017年2月10日,3196.7
2017年2月13日,3216.84
2017年2月14日,3217.93
2017年2月15日,3212.99
2017年2月16日,3229.62
2017年2月17日,3202.08
2017年2月20日,3239.96
2017年2月21日,3253.33
2017年2月22日,3261.22
2017年2月23日,3251.38
2017年2月24日,3253.43
2017年2月27日,3228.66
2017年2月28日,3241.73
2017年3月1日,3246.93
2017年3月2日,3230.03
2017年3月3日,3218.31
2017年3月6日,3233.87
2017年3月7日,3242.41
2017年3月8日,3240.66
2017年3月9日,3216.75
2017年3月10日,3212.76
2017年3月13日,3237.02
2017年3月14日,3239.33
2017年3月15日,3241.76
2017年3月16日,3268.94
2017年3月17日,3237.45
2017年3月20日,3250.81
2017年3月21日,3261.61
2017年3月22日,3245.22
2017年3月23日,3248.55
2017年3月24日,3269.45
2017年3月27日,3266.96
2017年3月28日,3252.95
2017年3月29日,3241.31
2017年3月30日,3210.24
2017年3月31日,3222.51
2017年4月5日,3270.31
2017年4月6日,3281
2017年4月7日,3286.62
2017年4月10日,3269.39
2017年4月11日,3288.97
2017年4月12日,3273.83
2017年4月13日,3275.96
2017年4月14日,3246.07
2017年4月17日,3222.17
2017年4月18日,3196.71
2017年4月19日,3170.69
2017年4月20日,3172.1
2017年4月21日,3173.15
2017年4月24日,3129.53
2017年4月25日,3134.57
2017年4月26日,3140.85
2017年4月27日,3152.19
2017年4月28日,3154.66
2017年5月2日,3143.71
2017年5月3日,3135.35
2017年5月4日,3127.37
2017年5月5日,3103.04
2017年5月8日,3078.61
2017年5月9日,3080.53
2017年5月10日,3052.78
2017年5月11日,3061.5
2017年5月12日,3083.51
2017年5月15日,3090.23
2017年5月16日,3112.96
2017年5月17日,3104.44
2017年5月18日,3090.14
2017年5月19日,3090.63
2017年5月22日,3075.68
2017年5月23日,3061.95
2017年5月24日,3064.08
2017年5月25日,3107.83
2017年5月26日,3110.06
2017年5月31日,3117.18
2017年6月1日,3102.62
2017年6月2日,3105.54
2017年6月5日,3091.66
2017年6月6日,3102.13
2017年6月7日,3140.32
2017年6月8日,3150.33
2017年6月9日,3158.4
2017年6月12日,3139.88
2017年6月13日,3153.74
2017年6月14日,3130.67
2017年6月15日,3132.49
2017年6月16日,3123.17
2017年6月19日,3144.37
2017年6月20日,3140.01
2017年6月21日,3156.21
2017年6月22日,3147.45
2017年6月23日,3157.87
2017年6月26日,3185.44
2017年6月27日,3191.2
2017年6月28日,3173.2
2017年6月29日,3188.06
2017年6月30日,3192.43
2017年7月3日,3195.91
2017年7月4日,3182.8
2017年7月5日,3207.13
2017年7月6日,3212.44
2017年7月7日,3217.96
2017年7月10日,3212.63
2017年7月11日,3203.04
2017年7月12日,3197.54
2017年7月13日,3218.16
2017年7月14日,3222.42
2017年7月17日,3176.46
2017年7月18日,3187.57
2017年7月19日,3230.98
2017年7月20日,3244.86
2017年7月21日,3237.98
2017年7月24日,3250.6
2017年7月25日,3243.69
2017年7月26日,3247.67
2017年7月27日,3249.78
2017年7月28日,3253.24
2017年7月31日,3273.03
2017年8月1日,3292.64
2017年8月2日,3285.06
2017年8月3日,3272.93
2017年8月4日,3262.08
2017年8月7日,3279.46
2017年8月8日,3281.87
2017年8月9日,3275.57
2017年8月10日,3261.75
2017年8月11日,3208.54
2017年8月14日,3237.36
2017年8月15日,3251.26
2017年8月16日,3246.45
2017年8月17日,3268.43
2017年8月18日,3268.72
2017年8月21日,3286.91
2017年8月22日,3290.23
2017年8月23日,3287.7
2017年8月24日,3271.51
2017年8月25日,3331.52
2017年8月28日,3362.65
2017年8月29日,3365.23
2017年8月30日,3363.63
2017年8月31日,3360.81
2017年9月1日,3367.12
2017年9月4日,3379.58
2017年9月5日,3384.32
2017年9月6日,3385.39
2017年9月7日,3365.5
2017年9月8日,3365.24
2017年9月11日,3376.42
2017年9月12日,3379.49
2017年9月13日,3384.15
2017年9月14日,3371.43
2017年9月15日,3353.62
2017年9月18日,3362.86
2017年9月19日,3356.84
2017年9月20日,3366
2017年9月21日,3357.81
2017年9月22日,3352.53
2017年9月25日,3341.55
2017年9月26日,3343.58
2017年9月27日,3345.27
2017年9月28日,3339.64
2017年9月29日,3348.94
2017年10月9日,3374.38
2017年10月10日,3382.99
2017年10月11日,3388.28
2017年10月12日,3386.1
2017年10月13日,3390.52
2017年10月16日,3378.47
2017年10月17日,3372.04
2017年10月18日,3381.79
2017年10月19日,3370.17
2017年10月20日,3378.65
2017年10月23日,3380.7
2017年10月24日,3388.25
2017年10月25日,3396.9
2017年10月26日,3407.57
2017年10月27日,3416.81
2017年10月30日,3390.34
2017年10月31日,3393.34
2017年11月1日,3395.91
2017年11月2日,3383.31
2017年11月3日,3371.74
2017年11月6日,3388.17
2017年11月7日,3413.57
2017年11月8日,3415.46
2017年11月9日,3427.79
2017年11月10日,3432.67
2017年11月13日,3447.84
2017年11月14日,3429.55
2017年11月15日,3402.52
2017年11月16日,3399.25
2017年11月17日,3382.91
2017年11月20日,3392.4
2017年11月21日,3410.5
2017年11月22日,3430.46
2017年11月23日,3351.92
2017年11月24日,3353.82
2017年11月27日,3322.23
2017年11月28日,3333.66
2017年11月29日,3337.86
2017年11月30日,3317.19
2017年12月1日,3317.62
2017年12月4日,3309.62
2017年12月5日,3303.68
2017年12月6日,3293.96
2017年12月7日,3272.05
2017年12月8日,3289.99
2017年12月11日,3322.2
2017年12月12日,3280.81
2017年12月13日,3303.04
2017年12月14日,3292.44
2017年12月15日,3266.14
2017年12月18日,3267.92
2017年12月19日,3296.54
2017年12月20日,3287.61
2017年12月21日,3300.06
2017年12月22日,3297.06
2017年12月25日,3280.46
2017年12月26日,3306.12
2017年12月27日,3275.78
2017年12月28日,3296.38
2017年12月29日,3307.17
2018年1月2日,3348.33
2018年1月3日,3369.11
2018年1月4日,3385.71
2018年1月5日,3391.75
2018年1月8日,3409.48
2018年1月9日,3413.9
2018年1月10日,3421.83
2018年1月11日,3425.34
2018年1月12日,3428.94
2018年1月15日,3410.49
2018年1月16日,3436.59
2018年1月17日,3444.67
2018年1月18日,3474.75
2018年1月19日,3487.86
2018年1月22日,3501.36
2018年1月23日,3546.5
2018年1月24日,3559.47
2018年1月25日,3548.31
2018年1月26日,3558.13
2018年1月29日,3523
2018年1月30日,3488.01
2018年1月31日,3480.83
2018年2月1日,3446.98
2018年2月2日,3462.08
2018年2月5日,3487.5
2018年2月6日,3370.65
2018年2月7日,3309.26
2018年2月8日,3262.05
2018年2月9日,3129.85
2018年2月12日,3154.13
2018年2月13日,3184.96
2018年2月14日,3199.16
2018年2月22日,3268.56
2018年2月23日,3289.02
2018年2月26日,3329.57
2018年2月27日,3292.07
2018年2月28日,3259.41
2018年3月1日,3273.75
2018年3月2日,3254.53
2018年3月5日,3256.93
2018年3月6日,3289.64
2018年3月7日,3271.67
2018年3月8日,3288.41
2018年3月9日,3307.17
2018年3月12日,3326.7
2018年3月13日,3310.24
2018年3月14日,3291.38
2018年3月15日,3291.11
2018年3月16日,3269.88
2018年3月19日,3279.25
2018年3月20日,3290.64
2018年3月21日,3280.95
2018年3月22日,3263.48
2018年3月23日,3152.76
2018年3月26日,3133.72
2018年3月27日,3166.65
2018年3月28日,3122.29
2018年3月29日,3160.53
2018年3月30日,3168.9
2018年4月2日,3163.18
2018年4月3日,3136.63
2018年4月4日,3131.11
2018年4月9日,3138.29
2018年4月10日,3190.32
2018年4月11日,3208.08
2018年4月12日,3180.16
2018年4月13日,3159.05
2018年4月16日,3110.65
2018年4月17日,3066.8
2018年4月18日,3091.4
2018年4月19日,3117.38
2018年4月20日,3071.54
2018年4月23日,3068.01
2018年4月24日,3128.93
2018年4月25日,3117.97
2018年4月26日,3075.03
2018年4月27日,3082.23
2018年5月2日,3081.18
2018年5月3日,3100.86
2018年5月4日,3091.03
2018年5月7日,3136.64
2018年5月8日,3161.5
2018年5月9日,3159.15
2018年5月10日,3174.41
2018年5月11日,3163.26
2018年5月14日,3174.03
2018年5月15日,3192.12
2018年5月16日,3169.57
2018年5月17日,3154.28
2018年5月18日,3193.3
2018年5月21日,3213.84
2018年5月22日,3214.35
2018年5月23日,3168.96
2018年5月24日,3154.65
2018年5月25日,3141.3
2018年5月28日,3135.08
2018年5月29日,3120.46
2018年5月30日,3041.44
2018年5月31日,3095.47
2018年6月1日,3075.14
2018年6月4日,3091.19
2018年6月5日,3114.21
2018年6月6日,3115.18
2018年6月7日,3109.5
2018年6月8日,3067.15
2018年6月11日,3052.78
2018年6月12日,3079.8
2018年6月13日,3049.8
2018年6月14日,3044.16
2018年6月15日,3021.9
2018年6月19日,2907.82
2018年6月20日,2915.73
2018年6月21日,2875.81
2018年6月22日,2889.76
2018年6月25日,2859.34
2018年6月26日,2844.51
2018年6月27日,2813.18
2018年6月28日,2786.9
2018年6月29日,2847.42
2018年7月2日,2775.56
2018年7月3日,2786.89
2018年7月4日,2759.13
2018年7月5日,2733.88
2018年7月6日,2747.23
2018年7月9日,2815.11
2018年7月10日,2827.63
2018年7月11日,2777.77
2018年7月12日,2837.66
2018年7月13日,2831.18
2018年7月16日,2814.04
2018年7月17日,2798.13
2018年7月18日,2787.26
2018年7月19日,2772.55
2018年7月20日,2829.27
2018年7月23日,2859.54
2018年7月24日,2905.56
2018年7月25日,2903.65
2018年7月26日,2882.23
2018年7月27日,2873.59
2018年7月30日,2869.05
2018年7月31日,2876.4
2018年8月1日,2824.53
2018年8月2日,2768.02
2018年8月3日,2740.44
2018年8月6日,2705.16
2018年8月7日,2779.37
2018年8月8日,2744.07
2018年8月9日,2794.38
2018年8月10日,2795.31
2018年8月13日,2785.87
2018年8月14日,2780.96
2018年8月15日,2723.26
2018年8月16日,2705.19
2018年8月17日,2668.97
2018年8月20日,2698.47
2018年8月21日,2733.83
2018年8月22日,2714.61
2018年8月23日,2724.62
2018年8月24日,2729.43
2018年8月27日,2780.9
2018年8月28日,2777.98
2018年8月29日,2769.29
2018年8月30日,2737.74
2018年8月31日,2725.25
2018年9月3日,2720.73
2018年9月4日,2750.58
2018年9月5日,2704.34
2018年9月6日,2691.59
2018年9月7日,2702.3
2018年9月10日,2669.48
2018年9月11日,2664.8
2018年9月12日,2656.11
2018年9月13日,2686.58
2018年9月14日,2681.64
2018年9月17日,2651.79
2018年9月18日,2699.95
2018年9月19日,2730.85
2018年9月20日,2729.24
2018年9月21日,2797.48
2018年9月25日,2781.14
2018年9月26日,2806.81
2018年9月27日,2791.77
2018年9月28日,2821.35
2018年10月8日,2716.51
2018年10月9日,2721.01
2018年10月10日,2725.84
2018年10月11日,2583.46
2018年10月12日,2606.91
2018年10月15日,2568.1
2018年10月16日,2546.33
2018年10月17日,2561.61
2018年10月18日,2486.42
2018年10月19日,2550.47
2018年10月22日,2654.88
2018年10月23日,2594.83
2018年10月24日,2603.3
2018年10月25日,2603.8
2018年10月26日,2598.85
2018年10月29日,2542.1
2018年10月30日,2568.05
2018年10月31日,2602.78
2018年11月1日,2606.24
2018年11月2日,2676.48
2018年11月5日,2665.43
2018年11月6日,2659.36
2018年11月7日,2641.34
2018年11月8日,2635.63
2018年11月9日,2598.87
2018年11月12日,2630.52
2018年11月13日,2654.88
2018年11月14日,2632.24
2018年11月15日,2668.17
2018年11月16日,2679.11
2018年11月19日,2703.51
2018年11月20日,2645.85
2018年11月21日,2651.51
2018年11月22日,2645.43
2018年11月23日,2579.48
2018年11月26日,2575.81
2018年11月27日,2574.68
2018年11月28日,2601.74
2018年11月29日,2567.44
2018年11月30日,2588.19
2018年12月3日,2654.8
2018年12月4日,2665.96
2018年12月5日,2649.81
2018年12月6日,2605.18
2018年12月7日,2605.89
2018年12月10日,2584.58
2018年12月11日,2594.09
2018年12月12日,2602.15
2018年12月13日,2634.05
2018年12月14日,2593.74
2018年12月17日,2597.97
2018年12月18日,2576.65
2018年12月19日,2549.56
2018年12月20日,2536.27
2018年12月21日,2516.25
2018年12月24日,2527.01
2018年12月25日,2504.82
2018年12月26日,2498.29
2018年12月27日,2483.09
2018年12月28日,2493.9
2019年1月2日,2465.29
2019年1月3日,2464.36
2019年1月4日,2514.87
2019年1月7日,2533.09
2019年1月8日,2526.46
2019年1月9日,2544.34
2019年1月10日,2535.1
2019年1月11日,2553.83
2019年1月14日,2535.77
2019年1月15日,2570.34
2019年1月16日,2570.42
2019年1月17日,2559.64
2019年1月18日,2596.01
2019年1月21日,2610.51
2019年1月22日,2579.7
2019年1月23日,2581
2019年1月24日,2591.69
2019年1月25日,2601.72
2019年1月28日,2596.98
2019年1月29日,2594.25
2019年1月30日,2575.58
2019年1月31日,2584.57
2019年2月1日,2618.23
2019年2月11日,2653.9
2019年2月12日,2671.89
2019年2月13日,2721.07
2019年2月14日,2719.7
2019年2月15日,2682.39
2019年2月18日,2754.36
2019年2月19日,2755.65
2019年2月20日,2761.22
2019年2月21日,2751.8
2019年2月22日,2804.23
2019年2月25日,2961.28
2019年2月26日,2941.52
2019年2月27日,2953.82
2019年2月28日,2940.95
2019年3月1日,2994.01
2019年3月4日,3027.58
2019年3月5日,3054.25
2019年3月6日,3102.1
2019年3月7日,3106.42
2019年3月8日,2969.86
2019年3月11日,3026.99
2019年3月12日,3060.31
2019年3月13日,3026.95
2019年3月14日,2990.68
2019年3月15日,3021.75
2019年3月18日,3096.42
2019年3月19日,3090.97
2019年3月20日,3090.64
2019年3月21日,3101.45
2019年3月22日,3104.15
2019年3月25日,3043.03
2019年3月26日,2997.1
2019年3月27日,3022.72
2019年3月28日,2994.94
2019年3月29日,3090.76
2019年4月1日,3170.36
2019年4月2日,3176.82
2019年4月3日,3216.3
2019年4月4日,3246.57
2019年4月8日,3244.81
2019年4月9日,3239.66
2019年4月10日,3241.93
2019年4月11日,3189.96
2019年4月12日,3188.63
2019年4月15日,3177.79
