日期,求和项:收盘
2013年5月23日,1823.74
2013年5月24日,1829.14
2013年5月27日,1827.26
2013年5月28日,1870.09
2013年5月29日,1861.7
2013年5月30日,1855.46
2013年5月31日,1841.37
2013年6月3日,1838.64
2013年6月4日,1819.5
2013年6月5日,1806.82
2013年6月6日,1784.7
2013年6月7日,1760.22
2013年6月13日,1700.8
2013年6月14日,1704.15
2013年6月17日,1692.48
2013年6月18日,1704.22
2013年6月19日,1687.61
2013年6月20日,1631.55
2013年6月21日,1633.16
2013年6月24日,1525.17
2013年6月25日,1526.8
2013年6月26日,1509.68
2013年6月27日,1512.2
2013年6月28日,1552.38
2013年7月1日,1549.37
2013年7月2日,1541.34
2013年7月3日,1522.91
2013年7月4日,1535.32
2013年7月5日,1542.05
2013年7月8日,1506.73
2013年7月9日,1505.3
2013年7月10日,1546.74
2013年7月11日,1635.66
2013年7月12日,1587.59
2013年7月15日,1604.66
2013年7月16日,1606.34
2013年7月17日,1582.14
2013年7月18日,1549.35
2013年7月19日,1511.4
2013年7月22日,1514.05
2013年7月23日,1555.84
2013年7月24日,1532.35
2013年7月25日,1529.3
2013年7月26日,1521.61
2013年7月29日,1484.21
2013年7月30日,1500.94
2013年7月31日,1504.17
2013年8月1日,1537.81
2013年8月2日,1536.5
2013年8月5日,1554.19
2013年8月6日,1556.3
2013年8月7日,1551.15
2013年8月8日,1544.62
2013年8月9日,1553.04
2013年8月12日,1610.26
2013年8月13日,1619.74
2013年8月14日,1610.22
2013年8月15日,1595.15
2013年8月16日,1592.79
2013年8月19日,1608.87
2013年8月20日,1594.54
2013年8月21日,1588.08
2013年8月22日,1582.62
2013年8月23日,1566.29
2013年8月26日,1601.38
2013年8月27日,1602
2013年8月28日,1592.87
2013年8月29日,1588.15
2013年8月30日,1589.78
2013年9月2日,1591.93
2013年9月3日,1614.54
2013年9月4日,1613.54
2013年9月5日,1609.6
2013年9月6日,1625.85
2013年9月9日,1713.38
2013年9月10日,1737.58
2013年9月11日,1741.32
2013年9月12日,1772.66
2013年9月13日,1749.24
2013年9月16日,1738.25
2013年9月17日,1698.63
2013年9月18日,1700.59
2013年9月23日,1713.08
2013年9月24日,1673.56
2013年9月25日,1661.61
2013年9月26日,1632.69
2013年9月27日,1639.15
2013年9月30日,1643.06
2013年10月8日,1659.71
2013年10月9日,1668.48
2013年10月10日,1637.93
2013年10月11日,1669.27
2013年10月14日,1662.17
2013年10月15日,1656.26
2013年10月16日,1634.22
2013年10月17日,1627.18
2013年10月18日,1636.8
2013年10月21日,1657.58
2013年10月22日,1640.07
2013年10月23日,1638.5
2013年10月24日,1621.6
2013年10月25日,1611.52
2013年10月28日,1610.69
2013年10月29日,1633.72
2013年10月30日,1653.42
2013年10月31日,1631.05
2013年11月1日,1644.75
2013年11月4日,1638.51
2013年11月5日,1633.66
2013年11月6日,1614.21
2013年11月7日,1610.58
2013年11月8日,1587.44
2013年11月11日,1591.14
2013年11月12日,1610.78
2013年11月13日,1569.24
2013年11月14日,1572.73
2013年11月15日,1604.82
2013年11月18日,1675.16
2013年11月19日,1659.53
2013年11月20日,1663.76
2013年11月21日,1648.09
2013年11月22日,1642.5
2013年11月25日,1633.78
2013年11月26日,1630.94
2013年11月27日,1648.79
2013年11月28日,1664.62
2013年11月29日,1661.41
2013年12月2日,1678.87
2013年12月3日,1681.51
2013年12月4日,1699.18
2013年12月5日,1692.38
2013年12月6日,1675.25
2013年12月9日,1669.87
2013年12月10日,1670.55
2013年12月11日,1639.18
2013年12月12日,1631.91
2013年12月13日,1626.41
2013年12月16日,1602.46
2013年12月17日,1597.27
2013年12月18日,1598.68
2013年12月19日,1580.11
2013年12月20日,1537.41
2013年12月23日,1541.27
2013年12月24日,1539.6
2013年12月25日,1547.36
2013年12月26日,1524.88
2013年12月27日,1550.22
2013年12月30日,1547.92
2013年12月31日,1574.78
2014年1月2日,1561.1
2014年1月3日,1536.07
2014年1月6日,1512.93
2014年1月7日,1510.65
2014年1月8日,1515.33
2014年1月9日,1503.88
2014年1月10日,1498.27
2014年1月13日,1494.61
2014年1月14日,1499.29
2014年1月15日,1488.51
2014年1月16日,1493.09
2014年1月17日,1475.67
2014年1月20日,1464.84
2014年1月21日,1478.88
2014年1月22日,1514.12
2014年1月23日,1499.03
2014年1月24日,1502.06
2014年1月27日,1478.87
2014年1月28日,1487.8
2014年1月29日,1494.49
2014年1月30日,1477.35
2014年2月7日,1475.34
2014年2月10日,1505.83
2014年2月11日,1528.32
2014年2月12日,1527
2014年2月13日,1528.02
2014年2月14日,1534.24
2014年2月17日,1538.1
2014年2月18日,1508.54
2014年2月19日,1533.4
2014年2月20日,1520.14
2014年2月21日,1505.33
2014年2月24日,1468.06
2014年2月25日,1440.89
2014年2月26日,1444.2
2014年2月27日,1452.46
2014年2月28日,1464.32
2014年3月3日,1462.69
2014年3月4日,1455.65
2014年3月5日,1448.33
2014年3月6日,1459.51
2014年3月7日,1455.58
